,name
4948,"Chocolate candy, cookie filled"
4949,Chocolate chips
4950,"Candy, sprinkles"
4951,"Dark chocolate candy, other, NFS"
4952,Dark chocolate candy
4953,"Dark chocolate candy with nuts, other, NFS"
4954,Dark chocolate candy with nuts
4955,White chocolate candy
4956,"Chocolate candy, fudge"
4957,"Chocolate candy, caramel filled"
4958,"Chocolate candy, caramel filled with nuts"
4959,"Chocolate candy, coconut filled"
4960,"Chocolate candy, cream filled"
4961,"Chocolate candy, nougat filled"
4962,"Chocolate candy, nougat filled with nuts"
4963,"Chocolate candy, peanut butter filled"
4964,Chocolate candy with dried fruit
4965,"Chocolate candy, sugar free"
4966,"Candy, non chocolate, other, NFS"
4967,"Ladoo, round ball"
4968,"Candy, licorice"
4969,"Candy, marshmallow"
4970,"Candy, caramel"
4971,"Candy, nougat with nuts"
4972,"Peanuts, chocolate covered candy"
4973,"Candy, peanut brittle"
4974,"Candy, mint"
4975,"Candy, gummy"
4976,"Candy, hard"
4977,"Candy, lollipop"
4978,Cough drops
4979,"Candy, cotton"
4980,"Candy, fruit flavored pieces"
4981,"Chocolate candy, candy shell"
4982,"Chocolate candy, candy shell with nuts"
4983,"Candy, fruit snacks"
4984,"Candy, fruit leather"
4985,"Candy, taffy"
4986,"Candy, non chocolate, sugar free"
4987,Chewing gum
4988,"Chewing gum, sugar free"
4989,"Coffee, NS as to type"
4990,"Coffee, NS as to brewed or instant"
4991,"Coffee, brewed"
4992,"Coffee, brewed, blend of regular and decaffeinated"
4993,"Coffee, Turkish"
4994,"Coffee, espresso"
4995,"Coffee, espresso, decaffeinated"
4996,"Coffee, brewed, flavored"
4997,"Coffee, Cuban"
4998,"Coffee, macchiato"
4999,"Coffee, macchiato, sweetened"
5000,"Coffee, cafe con leche"
5001,"Coffee, cafe con leche, decaffeinated"
5002,"Coffee, Latte"
5003,"Coffee, Latte, nonfat"
5004,"Coffee, Latte, with non-dairy milk"
5005,"Coffee, Latte, flavored"
5006,"Coffee, Latte, nonfat, flavored"
5007,"Coffee, Latte, with non-dairy milk, flavored"
5008,"Coffee, Latte, decaffeinated"
5009,"Coffee, Latte, decaffeinated, nonfat"
5010,"Coffee, Latte, decaffeinated, with non-dairy milk"
5011,"Coffee, Latte, decaffeinated, flavored"
5012,"Coffee, Latte, decaffeinated, nonfat, flavored"
5013,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored"
5014,Frozen coffee drink
5015,"Frozen coffee drink, nonfat"
5016,"Frozen coffee drink, with non-dairy milk"
5017,"Frozen coffee drink, with whipped cream"
5018,"Frozen coffee drink, nonfat, with whipped cream"
5019,"Frozen coffee drink, with non-dairy milk and whipped cream"
5020,"Frozen coffee drink, decaffeinated"
5021,"Frozen coffee drink, decaffeinated, nonfat"
5022,"Frozen coffee drink, decaffeinated, with non-dairy milk"
5023,"Frozen coffee drink, decaffeinated, with whipped cream"
5024,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream"
5025,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream"
5026,"Coffee, Cafe Mocha"
5027,"Coffee, Cafe Mocha, nonfat"
5028,"Coffee, Cafe Mocha, with non-dairy milk"
5029,"Coffee, Cafe Mocha, decaffeinated"
5030,"Coffee, Cafe Mocha, decaffeinated, nonfat"
5031,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk"
5032,Frozen mocha coffee drink
5033,"Frozen mocha coffee drink, nonfat"
5034,"Frozen mocha coffee drink, with non-dairy milk"
5035,"Frozen mocha coffee drink, with whipped cream"
5036,"Frozen mocha coffee drink, nonfat, with whipped cream"
5037,"Frozen mocha coffee drink, with non-dairy milk and whipped cream"
5038,"Frozen mocha coffee drink, decaffeinated"
5039,"Frozen mocha coffee drink, decaffeinated, nonfat"
5040,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk"
5041,"Frozen mocha coffee drink, decaffeinated, with whipped cream"
5042,"Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream"
5043,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream"
5044,"Iced Coffee, brewed"
5045,"Iced Coffee, brewed, decaffeinated"
5046,"Iced Coffee, pre-lightened and pre-sweetened"
5047,"Coffee, Iced Latte"
5048,"Coffee, Iced Latte, nonfat"
5049,"Coffee, Iced Latte, with non-dairy milk"
5050,"Coffee, Iced Latte, flavored"
5051,"Coffee, Iced Latte, nonfat, flavored"
5052,"Coffee, Iced Latte, with non-dairy milk, flavored"
5053,"Coffee, Iced Latte, decaffeinated"
5054,"Coffee, Iced Latte, decaffeinated, nonfat"
5055,"Coffee, Iced Latte, decaffeinated, with non-dairy milk"
5056,"Coffee, Iced Latte, decaffeinated, flavored"
5057,"Coffee, Iced Latte, decaffeinated, nonfat, flavored"
5058,"Coffee, Iced Latte, decaffeinated, with non-dairy milk, flavored"
5059,"Coffee, Iced Cafe Mocha"
5060,"Coffee, Iced Cafe Mocha, nonfat"
5061,"Coffee, Iced Cafe Mocha, with non-dairy milk"
5062,"Coffee, Iced Cafe Mocha, decaffeinated"
5063,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat"
5064,"Coffee, Iced Cafe Mocha, decaffeinated, with non-dairy milk"
5065,"Coffee, instant, reconstituted"
5066,"Coffee, instant, 50% less caffeine, reconstituted"
5067,"Coffee, NS as to brewed or instant, decaffeinated"
5068,"Coffee, brewed, decaffeinated"
5069,"Coffee, instant, decaffeinated, reconstituted"
5070,"Coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted"
5071,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, reconsitituted"
5072,"Coffee, instant, pre-sweetened with sugar, reconstituted"
5073,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted"
5074,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted"
5075,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted"
5076,"Coffee, pre-lightened and pre-sweetened with sugar"
5077,"Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar"
5078,"Coffee, pre-lightened and pre-sweetened with low calorie sweetener"
5079,"Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener"
5080,"Coffee, pre-lightened"
5081,"Coffee, decaffeinated, pre-lightened"
5082,"Coffee, pre-sweetened with sugar"
5083,"Coffee, decaffeinated, pre-sweetened with sugar"
5084,"Coffee, pre-sweetened with low calorie sweetener"
5085,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener"
5086,"Coffee and chicory, brewed"
5087,"Coffee and chicory, brewed, decaffeinated"
5088,"Coffee, Cappuccino"
5089,"Coffee, Cappuccino, nonfat"
5090,"Coffee, Cappuccino, with non-dairy milk"
5091,"Coffee, Cappuccino, decaffeinated"
5092,"Coffee, Cappuccino, decaffeinated, nonfat"
5093,"Coffee, Cappuccino, decaffeinated, with non-dairy milk"
5094,"Coffee, bottled/canned"
5095,"Coffee, bottled/canned, light"
5096,"Coffee, instant, not reconstituted"
5097,"Coffee, instant, decaffeinated, not reconstituted"
5098,"Coffee, instant, pre-sweetened with sugar, not reconstituted"
5099,"Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted"
5100,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted"
5101,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted"
5102,Coffee substitute
5103,Chicory beverage
5104,"Tea, hot, leaf, black"
5105,"Tea, hot, leaf, black, decaffeinated"
5106,"Tea, hot, leaf, green"
5107,"Tea, hot, leaf, green, decaffeinated"
5108,"Tea, hot, leaf, oolong"
5109,"Tea, iced, instant, black, unsweetened"
5110,"Tea, iced, instant, black, pre-sweetened with sugar"
5111,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar"
5112,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener"
5113,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener"
5114,"Tea, iced, instant, black, decaffeinated, unsweetened"
5115,"Tea, iced, instant, green, unsweetened"
5116,"Tea, iced, instant, green, pre-sweetened with sugar"
5117,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener"
5118,"Tea, hot, herbal"
5119,"Tea, hot, hibiscus"
5120,Corn beverage
5121,"Tea, hot, chamomile"
5122,"Tea, hot, with milk"
5123,"Tea, ginger"
5124,"Tea, bubble"
5125,"Tea, kombucha"
5126,"Tea, iced, instant, black, unsweetened, dry"
5127,"Tea, iced, instant, black, pre-sweetened, dry"
5128,Iced Tea / Lemonade juice drink
5129,"Iced Tea / Lemonade juice drink, light"
5130,"Iced Tea / Lemonade juice drink, diet"
5131,"Tea, iced, brewed, black, pre-sweetened with sugar"
5132,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener"
5133,"Tea, iced, brewed, black, unsweetened"
5134,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar"
5135,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener"
5136,"Tea, iced, brewed, black, decaffeinated, unsweetened"
5137,"Tea, iced, brewed, green, pre-sweetened with sugar"
5138,"Tea, iced, brewed, green, pre-sweetened with low calorie sweetener"
5139,"Tea, iced, brewed, green, unsweetened"
5140,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with sugar"
5141,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with low calorie sweetener"
5142,"Tea, iced, brewed, green, decaffeinated, unsweetened"
5143,"Tea, iced, bottled, black"
5144,"Tea, iced, bottled, black, decaffeinated"
5145,"Tea, iced, bottled, black, diet"
5146,"Tea, iced, bottled, black, decaffeinated, diet"
5147,"Tea, iced, bottled, black, unsweetened"
5148,"Tea, iced, bottled, black, decaffeinated, unsweetened"
5149,"Tea, iced, bottled, green"
5150,"Tea, iced, bottled, green, diet"
5151,"Tea, iced, bottled, green, unsweetened"
5152,"Soft drink, NFS"
5153,"Soft drink, NFS, diet"
5154,"Water, tonic"
5155,"Water, carbonated, plain"
5156,"Water, carbonated, flavored"
5157,"Soft drink, cola"
5158,"Soft drink, cola, diet"
5159,"Soft drink, cola, decaffeinated"
5160,"Soft drink, cola, decaffeinated, diet"
5161,"Soft drink, pepper type"
5162,"Soft drink, pepper type, diet"
5163,"Soft drink, pepper type, decaffeinated"
5164,"Soft drink, pepper type, decaffeinated, diet"
5165,"Soft drink, cream soda"
5166,"Soft drink, cream soda, diet"
5167,"Soft drink, fruit flavored, caffeine free"
5168,"Soft drink, fruit flavored, diet, caffeine free"
5169,"Soft drink, fruit flavored, caffeine containing"
5170,"Soft drink, fruit flavored, caffeine containing, diet"
5171,"Soft drink, ginger ale"
5172,"Soft drink, ginger ale, diet"
5173,"Soft drink, root beer"
5174,"Soft drink, root beer, diet"
5175,"Soft drink, chocolate flavored"
5176,"Soft drink, chocolate flavored, diet"
5177,"Soft drink, cola, fruit or vanilla flavored"
5178,"Soft drink, cola, chocolate flavored"
5179,"Soft drink, cola, fruit or vanilla flavored, diet"
5180,"Soft drink, cola, chocolate flavored, diet"
5181,"Fruit juice drink, citrus, carbonated"
5182,"Fruit juice drink, noncitrus, carbonated"
5183,Fruit juice drink
5184,Tamarind drink
5185,"Fruit punch, made with fruit juice and soda"
5186,"Lemonade, fruit juice drink"
5187,"Lemonade, fruit flavored drink"
5188,"Lemonade, frozen concentrate, not reconstituted"
5189,Fruit flavored drink
5190,"Pina Colada, nonalcoholic"
5191,"Margarita mix, nonalcoholic"
5192,Slush frozen drink
5193,"Slush frozen drink, no sugar added"
5194,"Fruit flavored drink, with high vitamin C"
5195,"Cranberry juice drink, with high vitamin C"
5196,"Fruit juice drink, with high vitamin C"
5197,"Vegetable and fruit juice drink, with high vitamin C"
5198,Fruit juice drink (Sunny D)
5199,"Fruit flavored drink, powdered, reconstituted"
5200,"Fruit flavored drink, with high vitamin C, powdered, reconstituted"
5201,"Fruit juice drink, with high vitamin C, light"
5202,"Fruit juice drink, light"
5203,"Fruit juice drink, diet"
5204,"Cranberry juice drink, with high vitamin C, light"
5205,"Grape juice drink, light"
5206,"Orange juice beverage, 40-50% juice, light"
5207,"Apple juice beverage, 40-50% juice, light"
5208,"Lemonade, fruit juice drink, light"
5209,"Pomegranate juice beverage, 40-50% juice, light"
5210,"Vegetable and fruit juice drink, with high vitamin C, diet"
5211,"Vegetable and fruit juice drink, with high vitamin C, light"
5212,"Fruit flavored drink, with high vitamin C, diet"
5213,"Fruit flavored drink, diet"
5214,"Fruit flavored drink, with high vitamin C, powdered, reconstituted, diet"
5215,"Fruit flavored drink, powdered, reconstituted, diet"
5216,Fruit juice drink (Capri Sun)
5217,"Fruit juice drink, added calcium (Sunny D)"
5218,"Horchata, made with water"
5219,"Horchata, made with milk"
5220,Frescavena
5221,Atole de avena
5222,Sugar cane beverage
5223,Atole
5224,Atole de chocolate
5225,"Wine, nonalcoholic"
5226,"Beer, nonalcoholic"
5227,Shirley Temple
5228,"Fruit flavored drink, with high vitamin C, powdered, not reconstituted"
5229,"Fruit flavored drink, powdered, not reconstituted"
5230,"Fruit flavored drink, powdered, not reconstituted, diet"
5231,"Sports drink, dry concentrate, not reconstituted"
5232,Beer
5233,"Beer, light"
5234,"Beer, higher alcohol"
5235,"Alcoholic malt beverage, sweetened"
5236,Alcoholic malt beverage
5237,Hard cider
5238,Hard seltzer
5239,Liqueur
5240,"Liqueur, cream"
5241,"Liqueur, coffee flavored"
5242,"Cocktail, NFS"
5243,Brandy Alexander
5244,Bloody Mary
5245,Cape Cod
5246,Daiquiri
5247,"Gelatin shot, alcoholic"
5248,Gimlet
5249,Gin and tonic
5250,Greyhound
5251,Jagerbomb
5252,Kamikaze
5253,Manhattan
5254,Margarita
5255,Martini
5256,"Martini, flavored"
5257,Michelada
5258,Mimosa
5259,Mint julep
5260,Mojito
5261,Moscow mule
5262,Old fashioned
5263,Orange Blossom
5264,Rob Roy
5265,Rusty Nail
5266,Screwdriver
5267,Seabreeze
5268,Seven and Seven
5269,Tom Collins
5270,Whiskey sour
5271,Whiskey and soda
5272,Whiskey and water
5273,Whiskey and cola
5274,Whiskey and diet cola
5275,Whiskey and ginger ale
5276,Rum and cola
5277,Rum and diet cola
5278,Pina Colada
5279,Brandy and cola
5280,Vodka and soda
5281,Vodka and lemonade
5282,Vodka and cola
5283,Vodka and diet cola
5284,Vodka and energy drink
5285,Vodka and water
5286,Vodka and tonic
5287,Sloe gin fizz
5288,Black Russian
5289,White Russian
5290,"Fruit punch, alcoholic"
5291,Champagne punch
5292,Singapore Sling
5293,Mai Tai
5294,Tequila Sunrise
5295,Long Island iced tea
5296,Fuzzy Navel
5297,Alcoholic coffee drink
5298,Frozen daiquiri
5299,Frozen margarita
5300,"Eggnog, alcoholic"
5301,Gin fizz
5302,"Rum, hot buttered"
5303,"Wine, sparkling"
5304,"Wine, red"
5305,"Wine, white"
5306,"Wine, rose"
5307,"Wine, rice"
5308,"Wine, dessert, sweet"
5309,"Wine, light"
5310,Wine cooler
5311,"Sangria, red"
5312,"Sangria, white"
5313,Wine spritzer
5314,Glug
5315,Brandy
5316,Whiskey
5317,Scotch
5318,Gin
5319,Rum
5320,Vodka
5321,Tequila
5322,"Water, NFS"
5323,"Water, tap"
5324,"Water, bottled, plain"
5325,"Water, non-carbonated, flavored"
5326,"Water beverage, fruit flavored"
5327,"Water, enhanced, regular"
5328,"Water, enhanced, diet"
5329,"Water, baby"
5330,"Nutritional drink or shake, ready-to-drink (Boost)"
5331,"Nutritional drink or shake, ready-to-drink (Boost Plus)"
5332,"Nutritional drink or shake, ready-to-drink (Carnation Instant Breakfast)"
5333,"Nutritional drink or shake, ready-to-drink (Ensure)"
5334,"Nutritional drink or shake, ready-to-drink (Ensure Plus)"
5335,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna)"
5336,"Nutritional drink or shake, ready-to-drink (Muscle Milk)"
5337,"Nutritional drink or shake, ready-to-drink, light (Muscle Milk)"
5338,"Nutritional drink or shake, ready-to-drink (Slim Fast)"
5339,"Nutritional drink or shake, ready-to-drink, sugar free (Slim Fast)"
5340,"Nutritional drink or shake, high protein, ready-to-drink (Slim Fast)"
5341,"Nutritional drink or shake, ready-to-drink, NFS"
5342,"Nutritional drink or shake, high protein, ready-to-drink, NFS"
5343,"Nutritional drink or shake, high protein, light, ready-to-drink, NFS"
5344,"Nutritional drink or shake, liquid, soy-based"
5345,Nutritional powder mix (Carnation Instant Breakfast)
5346,"Nutritional powder mix, sugar free (Carnation Instant Breakfast)"
5347,Nutritional powder mix (EAS Whey Protein Powder)
5348,Nutritional powder mix (EAS Soy Protein Powder)
5349,"Nutritional powder mix, high protein (Herbalife)"
5350,Nutritional powder mix (Isopure)
5351,Nutritional powder mix (Muscle Milk)
5352,"Nutritional powder mix, light (Muscle Milk)"
5353,Nutritional powder mix (Slim Fast)
5354,"Nutritional powder mix, sugar free (Slim Fast)"
5355,"Nutritional powder mix, high protein (Slim Fast)"
5356,"Nutritional powder mix, NFS"
5357,"Nutritional powder mix, high protein, NFS"
5358,"Nutritional powder mix, whey based, NFS"
5359,"Nutritional powder mix, protein, soy based, NFS"
5360,"Nutritional powder mix, protein, light, NFS"
5361,"Nutritional powder mix, protein, NFS"
5362,Energy drink (Full Throttle)
5363,Energy drink (Monster)
5364,Energy drink (Mountain Dew AMP)
5365,Energy drink (No Fear)
5366,Energy drink (No Fear Motherload)
5367,Energy drink (NOS)
5368,Energy drink (Red Bull)
5369,Energy drink (Rockstar)
5370,Energy drink (SoBe Energize Energy Juice Drink)
5371,Energy drink (Vault)
5372,Energy Drink
5373,"Energy drink, low calorie (Monster)"
5374,"Energy drink, sugar free (Monster)"
5375,"Energy drink, sugar free (Mountain Dew AMP)"
5376,"Energy drink, sugar free (No Fear)"
5377,"Energy drink, sugar-free (NOS)"
5378,Energy drink (Ocean Spray Cran-Energy Juice Drink)
5379,"Energy drink, sugar-free (Red Bull)"
5380,"Energy drink, sugar free (Rockstar)"
5381,"Energy drink, sugar free (Vault)"
5382,Energy drink (XS)
5383,Energy drink (XS Gold Plus)
5384,"Energy drink, sugar free"
5385,Sports drink (Gatorade G)
5386,Sports drink (Powerade)
5387,"Sports drink, NFS"
5388,"Sports drink, low calorie (Gatorade G2)"
5389,"Sports drink, low calorie (Powerade Zero)"
5390,"Sports drink, low calorie"
5391,"Fluid replacement, electrolyte solution"
5392,"Fluid replacement, 5% glucose in water"
